id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1626984438742781954,1626984438742781954,2023-02-18 23:38:12 SE Asia Standard Time,2023-02-18,23:38:12,+0700,1445402621485985809,jpeiedu,hey rose,,ขอบคุณโลกใบนี้ที่มีติวเตอร์หลายๆท่านที่เข้าใจเด็กมาก บางคนจ่ายค่าคอร์สแล้วอัดคลิปหมดแล้วยังมีเสริมในคอร์สอีก สุดจริง,th,[],[],[],0,0,0,[],[],https://twitter.com/jpeiedu/status/1626984438742781954,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626983511239557121,1626983511239557121,2023-02-18 23:34:31 SE Asia Standard Time,2023-02-18,23:34:31,+0700,964527912933195776,_xennixx,안녕!누뉴,,สุดจริงคิงงงงง😀,th,[],[],[],0,0,0,[],[],https://twitter.com/_xennixx/status/1626983511239557121,,https://twitter.com/b_jong30/status/1626979372719812608,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626982738049003520,1626982738049003520,2023-02-18 23:31:27 SE Asia Standard Time,2023-02-18,23:31:27,+0700,1420634578708942849,naneng_jaa,กินกับนอน ⃗ ✿ อ้วนตุ้มปุ๊ก,,"ซีรี่ย์เรื่องนี้เขียนบทเคนได้สุดจริง
ผ่านมา5EP ยกให้เคนเป็นMVPเลย
ได้ทุกคน โดนกระชากเสื้อด่าทุกตอน
เคนคือสร้างเรื่องไม่หยุด!!
#HitBiteLoveEP5 https://t.co/tUmxwTn40i",th,[],[],"['https://pbs.twimg.com/media/FpQ0LJbaUAAK-bd.jpg', 'https://pbs.twimg.com/media/FpQ0LJPaUAAkHnR.jpg']",0,3,3,['hitbiteloveep5'],[],https://twitter.com/naneng_jaa/status/1626982738049003520,,,1,https://pbs.twimg.com/media/FpQ0LJbaUAAK-bd.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626982322149916672,1626974325776740353,2023-02-18 23:29:48 SE Asia Standard Time,2023-02-18,23:29:48,+0700,1440959150326906890,gyudsrfcvh,j,,@qerlmu แฟนเก่าคุณสุดจริง55555 หาแฟนรวยแบบนี้ได้ที่ไหนคะ,th,['qerlmu'],[],[],0,0,0,[],[],https://twitter.com/gyudsrfcvh/status/1626982322149916672,,,0,,,,,,,,"{'user_id': '1419569167598948353', 'username': 'qerlmu'}",,,,
1626981484090490885,1626980411325976576,2023-02-18 23:26:28 SE Asia Standard Time,2023-02-18,23:26:28,+0700,406939278,bellugii_sg,เบลลูกิ #hobiday 🐿️🌰,,ขนาดเพลงที่เปิดในงานพี่ยังเรียบเรียงเองทั้งหมด แบบเอาแค่ท่อนปังๆเริ่ดๆมาต่อกันเพื่อเป็นน้ำจิ้มให้แขกในงานฟังอะ สุดจริงง,th,[],[],[],0,6,2,[],[],https://twitter.com/bellugii_sg/status/1626981484090490885,,,0,,,,,,,,"{'user_id': '406939278', 'username': 'bellugii_sg'}",,,,
1626980001181761536,1626980001181761536,2023-02-18 23:20:34 SE Asia Standard Time,2023-02-18,23:20:34,+0700,1056579232883597313,bonbonnimitj,ใช้หมองนั่งมาธิ◡̈🚀•°,,บันทึกไว้ ว่าวันนี้น่าจะเป็นวันที่ยกมือไหว้มากที่สุดแล้ว ไหว้ด้วยความแบบ ยิ้มอะ หน้ายิ้มใจยิ้มด้วยนะ ทั้งวัดไทยวัดแขกเลยวันนี้ สุดจริง!🙏🏻❤✨,th,[],[],[],1,0,3,[],[],https://twitter.com/BonBonnimitj/status/1626980001181761536,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626979550814146560,1626979550814146560,2023-02-18 23:18:47 SE Asia Standard Time,2023-02-18,23:18:47,+0700,1138225145569406978,shiipat,PPat SJP 🍀🙈,,"ขออวยเลย ชอบมุมกล้องนี้มาก 
น้อยแต่มาก ความรู้สึกคือสุดจริง
👏👏👏👏 
#BedFriendEP1 https://t.co/yj176KoyCf",th,[],[],['https://pbs.twimg.com/media/FpQxQ2lakAIlbhl.jpg'],0,0,0,['bedfriendep1'],[],https://twitter.com/ShiiPat/status/1626979550814146560,,,1,https://pbs.twimg.com/media/FpQxQ2lakAIlbhl.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978876491702272,1626978876491702272,2023-02-18 23:16:06 SE Asia Standard Time,2023-02-18,23:16:06,+0700,852539161491816448,yaaaaa4211,__annieees,,ยากมากกกก สมมงหมดนะเอาจริง แต่ถ้าที่ประทับใจมากๆคือบทพระพันปีในหัวใจเปื้อนเลือด พสพัคจียอน กับบทของพี่จีวอนในสามพี่น้องอะ สุดจริงแม่,th,[],[],[],0,0,0,[],[],https://twitter.com/yaaaaa4211/status/1626978876491702272,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978745788829696,1626978745788829696,2023-02-18 23:15:35 SE Asia Standard Time,2023-02-18,23:15:35,+0700,1248492151593295874,bblovesome1,🅱️🅱️ᥫᩣʀɪɢʜᴛ🇬🇧🤍,,"ภาพที่ดึงดูดทุกสายตา ไหว้ย่อ ช่างภาพเลย สุดจริง 🙏🏼😏

HongKong X Bright

#bbrightvc @bbrightvc
#ShootingStarInHK https://t.co/7CbA3E0hCf",th,['bbrightvc'],[],['https://pbs.twimg.com/media/FpQwinGaUAEWxpt.jpg'],0,39,15,"['bbrightvc', 'shootingstarinhk']",[],https://twitter.com/bblovesome1/status/1626978745788829696,,,1,https://pbs.twimg.com/media/FpQwinGaUAEWxpt.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626978443639533568,1626978443639533568,2023-02-18 23:14:23 SE Asia Standard Time,2023-02-18,23:14:23,+0700,1482722150872391683,somjungwon,sᴏᴍɢʏᴜ ✢ 🌱🧸,,จริตมุมกล้องพี่ลีมาสุดจริง องศาไม่ได้มีหลังเดาะจ้ะ555555555555 https://t.co/OSIeklnomY,th,[],[],['https://pbs.twimg.com/media/FpQwRKwaEAAt_ve.jpg'],0,0,0,[],[],https://twitter.com/somjungwon/status/1626978443639533568,,,1,https://pbs.twimg.com/media/FpQwRKwaEAAt_ve.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1626977032168181761,1626977032168181761,2023-02-18 23:08:46 SE Asia Standard Time,2023-02-18,23:08:46,+0700,1330726322172170241,tanuulookma,ตัลหนู📦ลังเล,,วันนี้คือสุดจริง ขึ้นแกร้บไปลงหน้าห้าง เข้าไปไม่ทันน้องฟอย ยืนเขย่งอยู่หลังสุด จนน้องจะลงจากเวที มือกดแกร้บกลับไปทำงานต่อ คือไม่เคยตามอิเว้นที่ใช้เวลาน้อยขนาดนี้เลย แต่มันอยู่แค่ตรงนี้อ่ะ ำม่ว่างก็ต้องมาป่ะวะ ถ้าไม่ไปหาคือรู้สึกพลาดน่าดู ลังเลเสตจแรกของจิ๋วเลยนะ,th,[],[],[],1,0,2,[],[],https://twitter.com/tanuulookma/status/1626977032168181761,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626976150424784900,1626976150424784900,2023-02-18 23:05:16 SE Asia Standard Time,2023-02-18,23:05:16,+0700,1260521685729476609,xxtwlxx,( slow🔻 ) BEURFC ❤️‍🔥🔥🍾🥂,,"ไม่ได้หัวเราะดังขนาดนี้มานานละอะ ทนตคือสุดจริง 😂 
#ทอล์กกะเทยส์xTRINITY
#TRINITY_TNT",th,[],[],[],0,4,2,"['ทอล์กกะเทยส์xtrinity', 'trinity_tnt']",[],https://twitter.com/XXTWLXX/status/1626976150424784900,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1626973641429913602,1626973641429913602,2023-02-18 22:55:18 SE Asia Standard Time,2023-02-18,22:55:18,+0700,1490904253690310656,_pangaia,pangaia🧚🏼‍♀️🌕🌎,,"ฟื้ดดด ชอบความหมายทั้งสองใบมากก 

แม่หมีลูกหมีเราเคยได้ท่านนี้มาเหมือนกันค่ะ ;-; ฟื้ดตรงกันเบยยย สุดมากๆๆๆ ตอนที่ทำสมาธิของคุนนัมก็เห็นหมีเยอะสุดแล้วว 5555

ส่วนพี่ห่าน? ตรงกับตัวเรามากกกก 55555 แบบมากก รอคอยสถานที่อันแสนไกลเรียกหาา ชอบผจญภัยกับความแปกใหม่  สุดจริงค่ะ",th,[],[],[],0,0,0,[],[],https://twitter.com/_pangaia/status/1626973641429913602,,https://twitter.com/yourbluewinter/status/1626970639411318785,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
